Accession ID	Collection date	Submission date	Location
EPI_ISL_17461126	2016-03-31	2021-04-19	South America / Brazil
EPI_ISL_17461127	2016-05-06	2021-04-19	South America / Brazil
EPI_ISL_17461128	2016-05-17	2021-04-19	South America / Brazil
EPI_ISL_17461129	2016-07-22	2021-04-19	South America / Brazil
EPI_ISL_17461130	2016-03-21	2021-04-19	South America / Brazil
EPI_ISL_17461131	2017-08-11	2021-04-19	South America / Brazil
EPI_ISL_17461132	2017-04-27	2021-04-19	South America / Brazil
EPI_ISL_17461133	2016-03-15	2021-04-19	South America / Brazil
EPI_ISL_17461134	2017-01-31	2021-04-19	South America / Brazil
EPI_ISL_17461135	2016-11-04	2020-02-14	South America / Brazil
EPI_ISL_17461136	2016-04-13	2021-04-19	South America / Brazil
EPI_ISL_17461137	2017-08-17	2021-04-19	South America / Brazil
EPI_ISL_17461138	2017-01-17	2021-04-19	South America / Brazil
EPI_ISL_17461139	2016-04-08	2021-04-19	South America / Brazil
EPI_ISL_17461140	2017-07-27	2021-04-19	South America / Brazil
EPI_ISL_17461141	2016-05-02	2021-04-19	South America / Brazil
EPI_ISL_17461142	2016-04-13	2021-04-19	South America / Brazil
EPI_ISL_17461143	2016-05-10	2021-04-19	South America / Brazil
EPI_ISL_17461144	2016-03-20	2021-04-19	South America / Brazil
EPI_ISL_17461145	2017-03-07	2021-04-19	South America / Brazil
EPI_ISL_17461146	2016-05-10	2021-04-19	South America / Brazil
EPI_ISL_17461147	2016-04-05	2021-04-19	South America / Brazil
EPI_ISL_17461148	2017-07-27	2021-04-19	South America / Brazil
EPI_ISL_17461149	2016-04-06	2021-04-19	South America / Brazil
EPI_ISL_17461150	2016-04-05	2021-04-19	South America / Brazil
EPI_ISL_17461151	2017-08-28	2021-04-19	South America / Brazil
EPI_ISL_17461152	2016-04-13	2021-04-19	South America / Brazil
EPI_ISL_17461153	2016-07-29	2021-04-19	South America / Brazil
EPI_ISL_17461154	2017-02-21	2021-04-19	South America / Brazil
EPI_ISL_17461155	2017-01-16	2021-04-19	South America / Brazil
EPI_ISL_17461156	2017-03-20	2021-04-19	South America / Brazil
EPI_ISL_17461157	2017-04-06	2021-04-19	South America / Brazil
EPI_ISL_17461158	2017-08-25	2021-04-19	South America / Brazil
EPI_ISL_17461159	2016-04-13	2021-04-19	South America / Brazil
EPI_ISL_17461160	2016-07-13	2021-04-19	South America / Brazil
EPI_ISL_17461161	2017-08-21	2021-04-19	South America / Brazil
EPI_ISL_17461162	2017-05-28	2021-04-19	South America / Brazil
EPI_ISL_17461163	2017-08-19	2021-04-19	South America / Brazil
EPI_ISL_17461164	2017-08-14	2021-04-19	South America / Brazil
EPI_ISL_17461165	2017-07-10	2021-04-19	South America / Brazil
EPI_ISL_17461166	2017-09-12	2021-04-19	South America / Brazil
EPI_ISL_17461167	2017-03-08	2021-04-19	South America / Brazil
EPI_ISL_17461168	2017-08-21	2021-04-19	South America / Brazil
EPI_ISL_17461169	2017-09-13	2021-04-19	South America / Brazil
EPI_ISL_17461170	2016-06-01	2021-04-19	South America / Brazil
EPI_ISL_17461171	2016-04-16	2021-04-19	South America / Brazil
EPI_ISL_17461172	2017-07-14	2021-04-19	South America / Brazil
EPI_ISL_17461173	2016-06-20	2021-04-19	South America / Brazil
EPI_ISL_17461217	2018-02-07	2020-04-16	South America / Brazil / Mato Grosso
EPI_ISL_17461223	2019-05-31	2022-03-31	South America / Brazil
EPI_ISL_17461224	2019-04-25	2022-03-31	South America / Brazil
EPI_ISL_17461225	2019-04-25	2022-03-31	South America / Brazil
EPI_ISL_17461226	2019-04-25	2022-03-31	South America / Brazil
EPI_ISL_17461227	2019-05-21	2022-03-31	South America / Brazil
EPI_ISL_17461228	2019-05-15	2022-03-31	South America / Brazil
EPI_ISL_17461229	2019-06-04	2022-03-31	South America / Brazil
EPI_ISL_17461230	2019-05-24	2022-03-31	South America / Brazil
EPI_ISL_17461231	2019-05-27	2022-03-31	South America / Brazil
EPI_ISL_17461232	2019-07-01	2022-03-31	South America / Brazil
EPI_ISL_17461233	2019-05-27	2022-03-31	South America / Brazil
EPI_ISL_17461234	2019-05-03	2022-03-31	South America / Brazil
EPI_ISL_17461235	2019-07-11	2022-03-31	South America / Brazil
EPI_ISL_17461236	2019-05-27	2022-03-31	South America / Brazil
EPI_ISL_17461237	2016-02-20	2016-10-28	South America / Brazil / Sergipe
EPI_ISL_17461238	2019-07-19	2022-03-31	South America / Brazil
EPI_ISL_17461239	2019-05-17	2022-03-31	South America / Brazil
EPI_ISL_17461240	2019-05-23	2022-03-31	South America / Brazil
EPI_ISL_17461241	2019-04-26	2022-03-31	South America / Brazil
EPI_ISL_17461242	2019-04-25	2022-03-31	South America / Brazil
EPI_ISL_17461243	2019-07-08	2022-03-31	South America / Brazil
EPI_ISL_17461244	2019-07-08	2022-03-31	South America / Brazil
EPI_ISL_17461245	2019-04-18	2022-03-31	South America / Brazil
EPI_ISL_17461301	2017-01-05	2018-09-03	South America / Brazil / Mato Grosso
EPI_ISL_17461302	2017-03-01	2018-09-03	South America / Brazil / Mato Grosso
EPI_ISL_17461303	2017-03-16	2018-09-03	South America / Brazil / Mato Grosso
EPI_ISL_17461304	2017-03-16	2018-09-03	South America / Brazil / Mato Grosso
EPI_ISL_17461305	2017-01-05	2018-09-03	South America / Brazil / Mato Grosso
EPI_ISL_17461306	2017-03-01	2018-09-03	South America / Brazil / Mato Grosso
EPI_ISL_17461309	2015-08-01	2016-03-18	South America / Brazil
EPI_ISL_17461311	2015-07-15	2016-03-18	South America / Brazil
EPI_ISL_17461417	2017-03-22	2020-08-11	South America / Brazil
EPI_ISL_17461418	2017-04-16	2020-08-11	South America / Brazil
EPI_ISL_17461419	2017-06-03	2020-08-11	South America / Brazil
EPI_ISL_17461420	2017-05-30	2020-08-11	South America / Brazil
EPI_ISL_17461421	2017-03-19	2020-08-11	South America / Brazil
EPI_ISL_17673045	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673046	2022-02-22	2022-12-07	South America / Brazil
EPI_ISL_17673047	2022-02-07	2022-12-07	South America / Brazil
EPI_ISL_17673048	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673049	2022-02-16	2022-12-07	South America / Brazil
EPI_ISL_17673050	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673051	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673052	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673053	2022-02-14	2022-12-07	South America / Brazil
EPI_ISL_17673054	2022-02-16	2022-12-07	South America / Brazil
EPI_ISL_17673055	2022-02-16	2022-12-07	South America / Brazil
EPI_ISL_17673056	2022-02-16	2022-12-07	South America / Brazil
EPI_ISL_17673057	2022-02-17	2022-12-07	South America / Brazil
EPI_ISL_17673058	2022-02-24	2022-12-07	South America / Brazil
EPI_ISL_17673059	2022-03-07	2022-12-07	South America / Brazil
EPI_ISL_17673060	2022-03-07	2022-12-07	South America / Brazil
EPI_ISL_17673061	2022-03-07	2022-12-07	South America / Brazil
EPI_ISL_17673062	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673063	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673064	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673065	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673066	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673067	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673068	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673069	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673070	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673071	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673072	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673073	2022-02-23	2022-12-07	South America / Brazil
EPI_ISL_17673074	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673075	2022-02-28	2022-12-07	South America / Brazil
EPI_ISL_17673076	2022-03-03	2022-12-07	South America / Brazil
EPI_ISL_17673077	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673078	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673079	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673080	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673081	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673082	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673083	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673084	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673085	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673086	2022-02-10	2022-12-07	South America / Brazil
EPI_ISL_17673087	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673088	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673089	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673090	2022-02-15	2022-12-07	South America / Brazil
EPI_ISL_17673091	2022-02-21	2022-12-07	South America / Brazil
EPI_ISL_17673092	2022-02-21	2022-12-07	South America / Brazil
EPI_ISL_17673093	2022-02-17	2022-12-07	South America / Brazil
EPI_ISL_17673094	2022-02-18	2022-12-07	South America / Brazil
EPI_ISL_17673095	2022-02-18	2022-12-07	South America / Brazil
EPI_ISL_17673096	2022-02-18	2022-12-07	South America / Brazil
EPI_ISL_17673097	2022-02-18	2022-12-07	South America / Brazil
EPI_ISL_17673098	2022-03-04	2022-12-07	South America / Brazil
EPI_ISL_17673099	2022-03-07	2022-12-07	South America / Brazil
EPI_ISL_17673100	2022-03-04	2022-12-07	South America / Brazil
EPI_ISL_17673101	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673102	2022-03-08	2022-12-07	South America / Brazil
EPI_ISL_17673103	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673104	2022-02-22	2022-12-07	South America / Brazil
EPI_ISL_17673105	2022-03-09	2022-12-07	South America / Brazil
EPI_ISL_17673109	2017-07-26	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673110	2018-05-14	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673111	2018-05-09	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673112	2018-05-09	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673113	2018-05-07	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673114	2018-05-07	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673115	2018-05-07	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673116	2018-05-03	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673117	2018-05-03	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673118	2018-04-30	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673119	2018-04-30	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673120	2018-04-19	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673121	2018-04-19	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673122	2018-04-19	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673123	2018-04-17	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673124	2018-04-16	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673125	2018-04-05	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673126	2018-04-05	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673127	2018-03-01	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673128	2018-03-08	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673129	2018-03-15	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673130	2018-03-19	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673131	2018-03-22	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673132	2018-03-27	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673133	2018-05-17	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673134	2018-03-29	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673135	2018-04-02	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673136	2018-04-02	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673137	2018-04-02	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673138	2018-04-04	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673139	2018-04-05	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673140	2018-04-05	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673141	2018-03-29	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17673142	2018-05-23	2022-08-21	South America / Brazil / Rio de Janeiro
EPI_ISL_17680329	2023-01-03	2023-05-18	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17680330	2023-01-10	2023-05-18	South America / Brazil / Sao Paulo / Guaruja
EPI_ISL_17680331	2023-01-14	2023-05-18	South America / Brazil / Sao Paulo / Sertaozinho
EPI_ISL_17680332	2023-01-23	2023-05-18	South America / Brazil / Sao Paulo / Barretos
EPI_ISL_17680333	2023-01-30	2023-05-18	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17680334	2023-02-07	2023-05-18	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_17680335	2023-02-17	2023-05-18	South America / Brazil / Mato Grosso do Sul / Ponta Pora
EPI_ISL_17680336	2023-02-27	2023-05-18	South America / Brazil / Mato Grosso do Sul / Ponta Pora
EPI_ISL_17680337	2023-02-26	2023-05-18	South America / Brazil / Mato Grosso do Sul / Ponta Pora
EPI_ISL_17680338	2023-02-26	2023-05-18	South America / Brazil / Mato Grosso do Sul / Ponta Pora
EPI_ISL_17680339	2023-03-07	2023-05-18	South America / Brazil / Mato Grosso do Sul / Ponta Pora
EPI_ISL_17680340	2023-02-27	2023-05-18	South America / Brazil / Mato Grosso do Sul / Amambai
EPI_ISL_17680341	2023-02-25	2023-05-18	South America / Brazil / Mato Grosso do Sul / Maracaju
EPI_ISL_17680342	2023-03-02	2023-05-18	South America / Brazil / Mato Grosso do Sul / Mundo novo
EPI_ISL_17680343	2023-03-07	2023-05-18	South America / Brazil / Mato Grosso do Sul / Paranhos
EPI_ISL_17680344	2022-12-26	2023-05-18	South America / Brazil / Parana / Metropolis
EPI_ISL_17680345	2023-01-15	2023-05-18	South America / Brazil / Parana / Irati
EPI_ISL_17680346	2023-01-15	2023-05-18	South America / Brazil / Parana / Irati
EPI_ISL_17680347	2023-01-23	2023-05-18	South America / Brazil / Parana / Pato Branco
EPI_ISL_17680348	2023-02-01	2023-05-18	South America / Brazil / Parana / Curitiba
EPI_ISL_17680349	2023-02-03	2023-05-18	South America / Brazil / Parana / Curitiba
EPI_ISL_17680350	2023-02-06	2023-05-18	South America / Brazil / Parana / Curitiba
EPI_ISL_17680351	2023-02-02	2023-05-18	South America / Brazil / Parana / Pato Branco
EPI_ISL_17680352	2023-02-01	2023-05-18	South America / Brazil / Parana / Toledo
EPI_ISL_17680353	2023-02-05	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680354	2023-02-10	2023-05-18	South America / Brazil / Parana / Paranagua
EPI_ISL_17680355	2023-02-10	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680356	2023-02-06	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680357	2023-02-08	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680358	2023-02-08	2023-05-18	South America / Brazil / Parana / Cascavel
EPI_ISL_17680359	2023-02-10	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680360	2023-02-23	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680361	2023-02-10	2023-05-18	South America / Brazil / Parana / Toledo
EPI_ISL_17680362	2023-02-15	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680363	2023-02-16	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680364	2023-02-16	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680365	2023-02-20	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680366	2023-02-21	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680367	2023-02-20	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680368	2023-02-27	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680369	2023-02-27	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680371	2023-02-27	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680372	2023-03-02	2023-05-18	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17680374	2023-01-10	2023-05-18	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_17680375	2023-01-06	2023-05-18	South America / Brazil / Sao Paulo / Marilia
EPI_ISL_17680376	2023-01-16	2023-05-18	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17680377	2023-01-24	2023-05-18	South America / Brazil / Sao Paulo / Ribeirao Paranaeto
EPI_ISL_17680378	2023-01-04	2023-05-18	South America / Brazil / Sao Paulo / Itu
EPI_ISL_17680379	2023-02-07	2023-05-18	South America / Brazil / Sao Paulo / Pontal
EPI_ISL_17680380	2023-02-26	2023-05-18	South America / Brazil / Mato Grosso do Sul / Ponta Pora
EPI_ISL_17680381	2023-02-23	2023-05-18	South America / Brazil / Mato Grosso do Sul / Coronel Sapucaia
EPI_ISL_17700289	2023-03-04	2023-05-23	South America / Brazil / Minas Gerais / Abadia dos Dourados
EPI_ISL_17700290	2023-03-02	2023-05-23	South America / Brazil / Sao Paulo / Americana
EPI_ISL_17700291	2023-03-09	2023-05-23	South America / Brazil / Sao Paulo / Barretos
EPI_ISL_17700292	2023-04-12	2023-05-23	South America / Brazil / Sao Paulo / Barretos
EPI_ISL_17700293	2023-03-30	2023-05-23	South America / Brazil / Sao Paulo / Mairipora
EPI_ISL_17700294	2023-04-12	2023-05-23	South America / Brazil / Sao Paulo / Mairipora
EPI_ISL_17700295	2023-02-26	2023-05-23	South America / Brazil / Sao Paulo / Santa Fe do Sul
EPI_ISL_17700296	2023-03-01	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17700297	2023-03-14	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17700298	2023-03-16	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17700299	2023-03-20	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17700300	2023-03-30	2023-05-23	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17700301	2023-02-20	2023-05-23	South America / Brazil / Sao Paulo / Sertaozinho
EPI_ISL_17700302	2023-03-08	2023-05-23	South America / Brazil / Sao Paulo / Sorocaba
EPI_ISL_17700303	2023-03-28	2023-05-23	South America / Brazil / Sergipe / Aracaju
EPI_ISL_17700304	2023-03-29	2023-05-23	South America / Brazil / Sergipe / Itaporanga
EPI_ISL_17700305	2023-03-27	2023-05-23	South America / Brazil / Sergipe / Sao Cristovao
EPI_ISL_17700306	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700307	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700308	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700309	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700310	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700311	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700312	2023-02-27	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17700313	2023-02-28	2023-05-23	South America / Brazil / Tocantins / Paraiso do Tocantins
EPI_ISL_17705015	2023-02-16	2023-05-24	South America / Brazil / Parana / Foz do Iguacu
EPI_ISL_17705016	2023-01-06	2023-05-24	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_17722447	2017-02-14	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722448	2017-02-24	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722449	2017-02-17	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722450	2017-02-22	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722451	2017-03-16	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722452	2017-02-17	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722453	2017-02-23	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722454	2017-03-20	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722455	2017-02-23	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722456	2017-02-22	2022-01-25	South America / Brazil / Tocantins / Tocantins
EPI_ISL_17722457	2017-02-21	2022-01-25	South America / Brazil / Tocantins / Tocantins
